date,universe,method,fund,return,periods_per_year,lambda_tilt
2023-08-11,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.001896839995623906,252,0.15
2023-08-14,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.002205069476731757,252,0.15
2023-08-15,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.013159458505217818,252,0.15
2023-08-16,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.008786020006859619,252,0.15
2023-08-17,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.004619981347490612,252,0.15
2023-08-18,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.001884197969706999,252,0.15
2023-08-21,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-1.6005046096307842e-05,252,0.15
2023-08-22,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.004993242080100344,252,0.15
2023-08-23,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.007684562874378222,252,0.15
2023-08-24,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.012604666927618904,252,0.15
2023-08-25,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.004956289123145729,252,0.15
2023-08-28,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.008424851953558852,252,0.15
2023-08-29,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.012077253862653107,252,0.15
2023-08-30,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0019870381798027343,252,0.15
2023-08-31,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.002667295531695216,252,0.15
2023-09-01,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.004182261491196669,252,0.15
2023-09-05,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.008757895611087982,252,0.15
2023-09-06,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.004061175239396324,252,0.15
2023-09-07,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0002178982748670553,252,0.15
2023-09-08,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0024753882428286875,252,0.15
2023-09-11,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0027652499460555104,252,0.15
2023-09-12,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0022250325050641477,252,0.15
2023-09-13,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0009591696501825074,252,0.15
2023-09-14,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.012377687616801044,252,0.15
2023-09-15,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.01064618062392672,252,0.15
2023-09-18,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.00029582098049057385,252,0.15
2023-09-19,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.004143288997661415,252,0.15
2023-09-20,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.005324976176966584,252,0.15
2023-09-21,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.018730053468995027,252,0.15
2023-09-22,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0032101124210399744,252,0.15
2023-09-25,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.002240237120545291,252,0.15
2023-09-26,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.012098732965117603,252,0.15
2023-09-27,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0013528352525320703,252,0.15
2023-09-28,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.004150766134196053,252,0.15
2023-09-29,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0010531573105261773,252,0.15
2023-10-02,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.014177587711557199,252,0.15
2023-10-03,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.008803130425492686,252,0.15
2023-10-04,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0015013168649701876,252,0.15
2023-10-05,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.001572274101104525,252,0.15
2023-10-06,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.010277646334316711,252,0.15
2023-10-09,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0090691401024533,252,0.15
2023-10-10,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.00786239466333477,252,0.15
2023-10-11,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.00337994809371074,252,0.15
2023-10-12,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.008332740502517116,252,0.15
2023-10-13,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0016140571571038147,252,0.15
2023-10-16,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.01001450345737213,252,0.15
2023-10-17,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0027982776412800387,252,0.15
2023-10-18,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.014106141790683351,252,0.15
2023-10-19,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.009733724592760175,252,0.15
2023-10-20,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.008615972202212762,252,0.15
2023-10-23,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0066772373749060445,252,0.15
2023-10-24,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.01035394653687327,252,0.15
2023-10-25,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.011738092242228798,252,0.15
2023-10-26,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.001324758488785235,252,0.15
2023-10-27,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.010689047055788634,252,0.15
2023-10-30,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.009562122998945249,252,0.15
2023-10-31,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.005971265991976006,252,0.15
2023-11-01,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.00436623421263059,252,0.15
2023-11-02,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.025907644013898085,252,0.15
2023-11-03,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.012934944289981496,252,0.15
2023-11-06,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0046744658132635685,252,0.15
2023-11-07,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0037870519319457632,252,0.15
2023-11-08,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0009878711739695085,252,0.15
2023-11-09,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.008690944845260876,252,0.15
2023-11-10,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.010399634738150445,252,0.15
2023-11-13,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0010630594662222226,252,0.15
2023-11-14,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.024889093283581715,252,0.15
2023-11-15,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.005620336288344628,252,0.15
2023-11-16,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0005768445066583728,252,0.15
2023-11-17,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0030355317028306606,252,0.15
2023-11-20,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.004427941204756132,252,0.15
2023-11-21,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.002140669635829948,252,0.15
2023-11-22,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0016721395527664281,252,0.15
2023-11-24,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.002531866392417802,252,0.15
2023-11-27,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0005897430488191201,252,0.15
2023-11-28,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0022086433524508425,252,0.15
2023-11-29,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.004699877654929831,252,0.15
2023-11-30,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0066269352126644195,252,0.15
2023-12-01,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.009140155710106812,252,0.15
2023-12-04,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0021164762647140293,252,0.15
2023-12-05,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.005135316298336254,252,0.15
2023-12-06,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0008496763731158645,252,0.15
2023-12-07,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0055906585811415395,252,0.15
2023-12-08,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.003289816620851872,252,0.15
2023-12-11,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.007091813663408135,252,0.15
2023-12-12,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0009732946745955501,252,0.15
2023-12-13,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.020775406065674448,252,0.15
2023-12-14,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.01427614201517461,252,0.15
2023-12-15,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.00266704021376413,252,0.15
2023-12-18,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.001308173843738621,252,0.15
2023-12-19,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.008174129197890678,252,0.15
2023-12-20,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.014962502002398417,252,0.15
2023-12-21,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.008424482202255472,252,0.15
2023-12-22,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0020538655478179978,252,0.15
2023-12-26,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.006796824195363363,252,0.15
2023-12-27,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.001579991470436115,252,0.15
2023-12-28,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,0.0012888490804826183,252,0.15
2023-12-29,Equity,Equal Weight + Sentiment Tilt,Equity Equal Weight + Sentiment Tilt,-0.0030849128591830324,252,0.15
2021-01-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011483364128985069,252,0.15
2021-01-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008434357682849709,252,0.15
2021-01-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009552212721142157,252,0.15
2021-01-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008712328444795818,252,0.15
2021-01-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0031785028180506825,252,0.15
2021-01-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0009904938898100068,252,0.15
2021-01-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0008993494976187728,252,0.15
2021-01-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-3.671793021860396e-05,252,0.15
2021-01-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0011424448843211888,252,0.15
2021-01-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0074016504070838545,252,0.15
2021-01-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006788358308652473,252,0.15
2021-01-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010426185026220308,252,0.15
2021-01-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006090405973553895,252,0.15
2021-01-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0024965097316163418,252,0.15
2021-01-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0028261997208934297,252,0.15
2021-01-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0037267485456423497,252,0.15
2021-01-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0261416914607478,252,0.15
2021-01-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010008299797683367,252,0.15
2021-01-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.012640874174844498,252,0.15
2021-02-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007212490583987322,252,0.15
2021-02-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.015309020856137152,252,0.15
2021-02-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0020210038119368484,252,0.15
2021-02-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0073665544502481,252,0.15
2021-02-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008239689636161658,252,0.15
2021-02-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009499128382072475,252,0.15
2021-02-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0029478556133571716,252,0.15
2021-02-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0002119353473720496,252,0.15
2021-02-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0014375495473217248,252,0.15
2021-02-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0037927212251268588,252,0.15
2021-02-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0033390782700443715,252,0.15
2021-02-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00298747855750591,252,0.15
2021-02-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004353939122759744,252,0.15
2021-02-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0024542524651582328,252,0.15
2021-02-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0004619468648732175,252,0.15
2021-02-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0009005614247082585,252,0.15
2021-02-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00884509869170097,252,0.15
2021-02-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015387922006027756,252,0.15
2021-02-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.013445160171295267,252,0.15
2021-03-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.017869659067809202,252,0.15
2021-03-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.001414869375225264,252,0.15
2021-03-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008965602274666817,252,0.15
2021-03-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007825163693134265,252,0.15
2021-03-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01703689372844263,252,0.15
2021-03-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.000992349942053374,252,0.15
2021-03-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007509275915239287,252,0.15
2021-03-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008546345001101359,252,0.15
2021-03-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004337927320266476,252,0.15
2021-03-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006242424649162933,252,0.15
2021-03-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007885934762696238,252,0.15
2021-03-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00207619407462599,252,0.15
2021-03-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0001238968427299117,252,0.15
2021-03-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.011244302776327736,252,0.15
2021-03-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0040771923354092675,252,0.15
2021-03-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.006916334549651058,252,0.15
2021-03-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006213433170750984,252,0.15
2021-03-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0043369193791741095,252,0.15
2021-03-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005968550655649914,252,0.15
2021-03-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.019387773445627608,252,0.15
2021-03-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003358803879439056,252,0.15
2021-03-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005020256219387436,252,0.15
2021-03-31,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0007036263359004668,252,0.15
2021-04-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01206944904767147,252,0.15
2021-04-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0071584563889386214,252,0.15
2021-04-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0004075547331498048,252,0.15
2021-04-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0010430886418210863,252,0.15
2021-04-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0012484151678573143,252,0.15
2021-04-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0024419037542033123,252,0.15
2021-04-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0004117725837288841,252,0.15
2021-04-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002730613720714966,252,0.15
2021-04-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0011466467098338834,252,0.15
2021-04-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.010762132100795562,252,0.15
2021-04-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0028294430668036716,252,0.15
2021-04-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004067264181495727,252,0.15
2021-04-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005409590234285066,252,0.15
2021-04-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008990525854074085,252,0.15
2021-04-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.008104642621405518,252,0.15
2021-04-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007246372497537448,252,0.15
2021-04-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0003038990947782903,252,0.15
2021-04-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0005677108873007798,252,0.15
2021-04-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00011555463042334699,252,0.15
2021-04-29,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008348865407512009,252,0.15
2021-04-30,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0058292332462457535,252,0.15
2021-05-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007274741022857529,252,0.15
2021-05-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00342284386897418,252,0.15
2021-05-05,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005088527650449224,252,0.15
2021-05-06,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008544378476377823,252,0.15
2021-05-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.008169265821906814,252,0.15
2021-05-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0028830426799258415,252,0.15
2021-05-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007603427038770173,252,0.15
2021-05-12,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.015558292460058512,252,0.15
2021-05-13,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009519181065887207,252,0.15
2021-05-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.011806170813936874,252,0.15
2021-05-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.002257925002992035,252,0.15
2021-05-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.007057703342862812,252,0.15
2021-05-19,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.003433642588860185,252,0.15
2021-05-20,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.009560994224503095,252,0.15
2021-05-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0006701411736494086,252,0.15
2021-05-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.004963597394232072,252,0.15
2021-05-25,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.005222095072310417,252,0.15
2021-05-26,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0030531795274811447,252,0.15
2021-05-27,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0005988212568183686,252,0.15
2021-05-28,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.003013723283975187,252,0.15
2021-06-01,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0018539421062066402,252,0.15
2021-06-02,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0021649793448112013,252,0.15
2021-06-03,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.0013411815437941192,252,0.15
2021-06-04,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.007217803782153283,252,0.15
2021-06-07,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0017289124561129885,252,0.15
2021-06-08,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0035739089358652713,252,0.15
2021-06-09,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0010532801405313424,252,0.15
2021-06-10,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.005296525722267166,252,0.15
2021-06-11,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.00027339006464898445,252,0.15
2021-06-14,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0006740618966685966,252,0.15
2021-06-15,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.0032800679126680516,252,0.15
2021-06-16,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.009135148522338613,252,0.15
2021-06-17,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.006389073477257068,252,0.15
2021-06-18,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.013695957709244115,252,0.15
2021-06-21,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.01457613045142639,252,0.15
2021-06-22,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00107246265851409,252,0.15
2021-06-23,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,-0.004682530197799226,252,0.15
2021-06-24,Equity,Risk Parity + Sentiment Tilt,Equity Risk Parity + Sentiment Tilt,0.00693221439969161,252,0.15
